区域,上海,餐饮类型,火锅,店铺id,1020494548,店铺名称,今日牛事潮汕鲜牛肉火锅（天物空间店）,经度,121.557762,纬度,31.231694
区域,上海,餐饮类型,生日蛋糕,店铺id,1603003,店铺名称,味多美（青浦公园店）,经度,121.112961,纬度,31.148521
区域,崇明区,餐饮类型,生日蛋糕,店铺id,6556103,店铺名称,乐凯普精品烘焙（富民店）,经度,121.396461,纬度,31.620951
区域,上海,餐饮类型,火锅,店铺id,160750349,店铺名称,川溢香成都老火锅（上南路总店）,经度,121.50137,纬度,31.157242
区域,上海,餐饮类型,生日蛋糕,店铺id,4792019,店铺名称,麦香人家（华新街店）,经度,121.22498,纬度,31.24495
区域,上海,餐饮类型,生日蛋糕,店铺id,2433952,店铺名称,麦香园匠心 CAKE,经度,121.255558,纬度,31.013703
区域,上海,餐饮类型,小龙虾,店铺id,193283774,店铺名称,停不了·小龙虾牛蛙锅大闸蟹（世纪大道店）,经度,121.529006,纬度,31.226482
区域,上海,餐饮类型,自助餐,店铺id,6098820,店铺名称,加洲印象海鲜,经度,121.257605,纬度,31.366949
区域,上海,餐饮类型,川湘菜,店铺id,5483992,店铺名称,真味·酸菜鱼（朱泾店）,经度,121.169279,纬度,30.885233
区域,上海,餐饮类型,江浙菜,店铺id,194835802,店铺名称,尚海公馆,经度,121.498822,纬度,31.260867
区域,上海,餐饮类型,江浙菜,店铺id,5286712,店铺名称,农家乐（航津路店）,经度,121.587721,纬度,31.330697
区域,上海,餐饮类型,江浙菜,店铺id,442578,店铺名称,龙景轩（宝杨路旗舰店）,经度,121.436401,纬度,31.373177
区域,上海,餐饮类型,川湘菜,店铺id,182489296,店铺名称,桃花醉成都小酒馆,经度,121.422659,纬度,31.218729
区域,上海,餐饮类型,饮品店,店铺id,1500293,店铺名称,ba?xi冰淇淋蛋糕,经度,121.411259,纬度,31.234031
区域,上海,餐饮类型,西餐,店铺id,51762796,店铺名称,PIZZA 现烤比萨 芝根芝底（城中路店）,经度,121.247882,纬度,31.381899
区域,上海,餐饮类型,火锅,店铺id,64046935,店铺名称,牛很鲜潮汕牛肉火锅（静安店）,经度,121.442444,纬度,31.225062
区域,上海,餐饮类型,小吃快餐,店铺id,40803943,店铺名称,楊銘宇黄燜雞米飯（浦仓路店）,经度,121.121156,纬度,31.155973
区域,上海,餐饮类型,生日蛋糕,店铺id,66182,店铺名称,佑客蛋糕,经度,121.415204,纬度,31.013004
区域,上海,餐饮类型,小龙虾,店铺id,195572192,店铺名称,老朱·虾烧吧烤炒菜烤鱼（柳营路店）,经度,121.456045,纬度,31.264071
区域,上海,餐饮类型,江浙菜,店铺id,393515,店铺名称,南桥小元国（南桥店）,经度,121.457224,纬度,30.911179
区域,上海,餐饮类型,火锅,店铺id,5484518,店铺名称,8+1石锅鱼（松东路店）,经度,121.255707,纬度,31.010666
区域,上海,餐饮类型,小龙虾,店铺id,191128186,店铺名称,宴御花甲王·龙虾烧烤（徐汇旗舰店）,经度,121.420765,纬度,31.180703
区域,上海,餐饮类型,香锅烤鱼,店铺id,6805656,店铺名称,重庆鸡公煲村夫烤鱼（东川路店）,经度,121.430332,纬度,31.016929
区域,上海,餐饮类型,火锅,店铺id,6923250,店铺名称,新招鲜（育秀路店）,经度,121.47174,纬度,30.910623
区域,上海,餐饮类型,烧烤烤串,店铺id,1861307940,店铺名称,烤拉大师,经度,121.423592,纬度,31.209002
区域,上海,餐饮类型,川湘菜,店铺id,428148,店铺名称,重庆鸡公煲 村夫烤鱼（青湖路店）,经度,121.132618,纬度,31.145581
区域,崇明区,餐饮类型,小吃快餐,店铺id,1603527,店铺名称,开心麻辣烫（新崇南路店）,经度,121.394333,纬度,31.620458
区域,上海,餐饮类型,江河湖海鲜,店铺id,1583833970,店铺名称,有间蚝宅（凯旋路店）,经度,121.419228,纬度,31.202558
区域,上海,餐饮类型,北京菜,店铺id,83815,店铺名称,全聚德（不夜城店）,经度,121.450128,纬度,31.245693
区域,上海,餐饮类型,江浙菜,店铺id,1479772,店铺名称,灵盛河鲜（松东路店）,经度,121.255422,纬度,31.010629
区域,上海,餐饮类型,烧烤烤串,店铺id,699261659,店铺名称,麦凯伦澳洲精酿啤酒·烧烤吧（金桥总店）,经度,121.599822,纬度,31.25088
区域,上海,餐饮类型,生日蛋糕,店铺id,1602965,店铺名称,BreadTime烘培时光（育秀路店）,经度,121.463376,纬度,30.908139
区域,上海,餐饮类型,火锅,店铺id,4800048,店铺名称,80后I Can海陆自助餐厅（星游城店）,经度,121.442344,纬度,31.185136
区域,上海,餐饮类型,江浙菜,店铺id,4589102,店铺名称,徐记私厨,经度,121.495272,纬度,31.202139
区域,上海,餐饮类型,面包甜点,店铺id,1593285,店铺名称,凯司令（百色路店）,经度,121.436028,纬度,31.142812
区域,上海,餐饮类型,小吃快餐,店铺id,4509749,店铺名称,豫味一品土豆粉黄焖鸡米饭（紫薇路店）,经度,121.615555,纬度,31.202093
区域,上海,餐饮类型,小龙虾,店铺id,91366711,店铺名称,龙虾风暴（龙柏大排档店）,经度,121.36437,纬度,31.180704
区域,上海,餐饮类型,生日蛋糕,店铺id,1601856,店铺名称,名代西饼蛋糕（松东路店）,经度,121.255632,纬度,31.013739
区域,上海,餐饮类型,新疆菜,店铺id,1517914,店铺名称,艾尼巴亿,经度,121.490527,纬度,31.287653
