区域,北京,餐饮类型,川湘菜,店铺id,609620054,店铺名称,潇湘府（航天桥店）,经度,116.311779,纬度,39.924727
财神少主,5.0,奔着周六特价烤鱼去的，去了半天没有人，然后点菜，说特价菜截止晚上9点，过了一分钟然后不能按特价算，那我请问下我去了半天没有接待点菜店家是怎么服务的？差评，严重差评，还有我在吃饭的过程中，看到大堂经理用手把消毒筷子一双双的装进筷子纸袋，我想请问下你的手干净吗？那不是消毒筷子吗，你这么做是给筷子在次消毒以毒攻毒是嘛？去过很多次这家，实话实说味道还是可以的，性价比高，就是服务差，从管理到店员态度都不咋滴，店家如果想发展建议更换管理，好好培训一下，同时祝店家生意兴隆！
古怪的鱼儿,5.0,粥一如既往的好。炒菜也都很好吃。北京最喜欢的粥屋。 #农夫烤鱼# #小炒千页豆腐#
_weixin902323900,1.0,炒面特咸、特难吃！一个人吃饭能等半个多小时！垃圾菜馆
qust_zz,5.0,酸菜鱼真是威武霸气！其他的还可以！鱼！真是霸气！
生活如此简单aaa,5.0,和妈妈一起吃的不错
黑小伙487,4.0,分量大点就完美了
财神少主,5.0,好吃，好吃的不得了
财神少主,5.0,好吃的不得了
dyli甜甜圈,5.0,豆角猪肉饼好吃，分量足。店面装修后面积大了很多，烧烤也不错 #韭菜炒鸭血# #酸辣汤# #蔬菜猪肝粥#
McU575505389,3.0,菜品还可以，就是我想知道充电的那个东西是什么鬼，能用你推荐可以，为什么我钱也付过了，东西不能用问服务员，服务员全都不知道，我想知道那个充电器是什么意思？骗人吗？
yang249321,5.0,很好，家里人一起去吃，服务很好，很热情，菜做的也不错，我们都光盘了，还会去
yuwenyuxuan06,4.0,菜品还可以，中午人挺多，无论是送菜单，点菜，都是自己去拿的菜单，写好了自己送过去的。人少忙不过来可以理解。不过桌子明显没擦干净，小米还在桌子上呢，还是一小片，喊了两遍再擦擦桌子，答应了但是没人来，最后自己拿纸擦的。。。勉强给个四星吧。
yang249321,5.0,菜品不错，服务很到位，态度都很好
zd001001001,5.0,喝粥的好去处，面食也做得很不错，强烈推荐。
匿名用户,5.0,不错，家附近方便，菜品也都不错。
和平使者黄小坡,5.0,经常去这家店吃，东西很好吃，味道不错。
小小罗姐,5.0,味道很好，一直比较喜欢这里的餐食！
小小罗姐,5.0,连着两天去吃，是不是说明很喜欢！
净子77,5.0,老客户了！依然的赞！家门口的老店，干净、舒适、环境优美！赞
芳芳的笑,4.0,不错，价格实惠，味道好，份量也不错，已经去过好多回了
gbB693268172,1.0,食品安全有问题吃的我又拉又吐难受死了
匿名用户,1.0,服务不好，饭菜质量不行，以后再也不去了
rJT588468762,4.0,来喝粥的，粥还可以，喜欢双拼粥
Stn445782019,5.0,菜品不错哦～粥非常的好喝～环境不错
大胖子602,3.0,去了好几次，就是上菜慢的有点厉害！
大胖子602,4.0,这次上菜快点了！
huaerweixiao2005,1.0,除了粥其它的菜都太难吃了 ！肉是臭的 鱼也是死的 一点儿也不新鲜！烤串的肉也不新鲜巨难吃！
永清123,5.0,还可以，离家近，人多。
槿hyq,5.0,使用代金卷可以便宜几块，喝点粥吃点小菜很舒服。
jiangchen1618,5.0,离家近，味道不错，也不贵，还会再去的
jiangchen1618,5.0,常去，装修后环境更好，味道不错！
财神少主,5.0,还不错，经常去吃，离家也比较近，上菜也快
财神少主,5.0,很不错的，装修以后也不错，经常去吃，
元宝的老公,5.0,干净卫生、味道好、上菜快、交通方便
元宝的老公,5.0,口味好、交通方便、干净卫生
元宝的老公,5.0,交通便利、干净卫生、口味好
邹邹630,4.0,味道不错 就是上菜太慢了 特别的慢
NNY920834501,4.0,整体还可以吧！上菜比较慢
蓝A狮,5.0,我可是老回头客了
jiangchen1618,5.0,常去，离家近，味道好，价格优惠
autogaofeng,5.0,味道还可以吧！
uEi437690985,5.0,不错不错，全家都喜欢去吃
kjt001,4.0,"可以，挺好吃的，人多，可选的样多
"
吃会行天下,5.0,还行，挺好吃的，干净，服务也好。
宋佳78675016,3.0,常去，好像换厨子了，不过菜品口味时常变幻莫测，不好评价
Stn445782019,5.0,味道不错～光顾了好多次非常完美
银月照汉卿,3.0,粥的味道很不错，点的牛肉饼和夹小葱的饼味道不错，我一点辣的不吃，酸汤肥牛对于我来说太辣了，小黄鱼味道还可以，梅菜扣肉的肥肉一点都不腻，味道不错
Jia318960858,2.0,上菜还可以，吃完了都不知道端走空盘，发票开错，还态度不好，不给退也不换，还没吃完饭，就催着结账，也是醉了，以后都不想来了
liuxiaoxin210,4.0,服务一般，菜品味道还可以
伊娜313,5.0,粥的味道挺好的，很好喝，就是菜炒的不是很好吃，可以在改膳一下
sjw55999,3.0,这里的常客了。味道还可以。服务很一般
sjw55999,3.0,很不错的店。味道可以。服务一般。
匿名用户,5.0,粥味道还不错，在家门口挺方便的！
ln19860714,5.0,喜欢 味道也好 环境也还可以 服务态度好
jiangchen1618,4.0,常去的一家饭馆，口味不错，也不贵
honglong1986,5.0,不错，挺好哒，价格也合适，经常来
lndlshkqlyj,5.0,味道不错，服务嘛！也还不错，就是好像环境比别的店小点，局促了点！不过食物的口味最重要！
叫好热啊,5.0,挺好的，经常来，烤鱼实惠，俩人吃不完
a723692305,5.0,第三次来了……吃到吐了，下次要换换口味
匿名用户,5.0,不错，粥喝起来不错，在这边办事，连续吃了一周 #南瓜饼# #红豆薏米美肤粥# #水煮肉片# #黄豆猪蹄# #大麦米山药粥# #大拉皮# #干锅牛蛙# #手撕包菜# #有机花菜# #锅贴# #土豆丝# #山药大麦粥#
燕子082055,5.0,离家很近，用劵也方便，服务态度很好！
a723692305,5.0,口味独特，非常可口，来过几次了都
彦兴贾,5.0,菜品不错，就是人太多了，排不上队
sjw55999,3.0,经常来这里。味道总体还可以。价格不便宜。
春秋亭外风雨暴,5.0,挺好的，口味好，价格实惠，值得去。
庄孔墨,4.0,很普通，没有入味，不会再来，朋友不喜欢
USQ425647815,5.0,家门口吃着比较方便。就是服务太差劲 哎。服务员聊天都不知道端菜。   菜品还算可以吧
茜儿许,5.0,值得去一次，经常跟同事去他们家吃饭不错
cty721939450,4.0,味道不错，服务也还好。！。诶呀字怎么要求那么多？
茜儿许,5.0,还不错，去了那边好多次了，值得推荐
cty721939450,3.0,服务一般环境一般口味还可以，便宜吧……
AVQ276720140,2.0,价格贵，菜还不是特别好吃，不推荐大家去
PTc837634765,5.0,菜品价格实惠公道，而且很大，环境也好。就是wifi不太给力。
王玉军675,4.0,粥种类多，味道也好。菜品样式少，味道一般，每次都是冲着喝粥去的
DoA526956928,1.0,服务真差，脸拉的跟欠她钱似的，爱理不理的，
匿名用户,5.0,离家很近，晚上喝粥挺不错！就菜上的慢了点。
ytjing,5.0,味道不错，挺喜欢的，下次再去……
懂你12112,5.0,挺便宜实惠的  经常和朋友去吃  特别喜欢吃这的东西
王玉军675,4.0,一般，喜欢喝粥的朋友有口福了，种类很多，甜粥咸粥都不错
M恩G就是我,5.0,不错，粥很地道！皮蛋瘦肉，薏仁红豆！
伊宇帆0819,5.0,在他家吃过好多次了，一如既往的好，尤其是粥，很好吃😊
qoi487793782,5.0,挺好喝的，我喝的皮蛋瘦肉粥。值得建议的是，水煮肉要是勾芡没有那么多就好了，味道还是不错的 #皮蛋粥# #水煮肉片#
倾城初五,5.0,菜品很好吃！就是粥太甜了！还会继续光顾的！ #银村肉饼# #农夫烤鱼#
Wcd408008880,5.0,味道不错，以后还回来。就是服务态度不太好，米饭常常会被忘记
马德瑞恩,4.0,很好，菜太咸，一般吧，还可以还可以
史考特,3.0,"菜不错,中午去的时候人有些多,有些嘈杂"
史考特,3.0,"味道挺好的,有机会还会再过去的"
pZe154548650,4.0,经常去吃，总的来说都还行吧！！！
匿名用户,5.0,服务态度很好～菜品上的快～下次再去
净子77,5.0,超级好吃，家门口！方便极了！推荐他家的素闷面！每个客人必点的主食！香极了！各种甜粥、咸粥应有尽有！老人孩子都适合！大赞哦
Wcd408008880,5.0,味道不错，以后还回来。就是服务态度不太好，米饭常常会被忘记
Wcd408008880,5.0,味道不错，以后还回来。就是服务态度不太好，米饭常常会被忘记
Wcd408008880,5.0,味道不错，以后还回来。就是服务态度不太好，米饭常常会被忘记
nXQ635208821,5.0,口味还行，环境一般，服务可以。价格可以便宜点
iAy985248201,1.0,酒水不打折不知什么原因.感觉不行
潋滟梅香,5.0,粥量足，服务员态度可以。有机会还会去。
ZNc425918750,4.0,总体不错，价位合理，有特色，个边东西量小点儿
andywu9168,5.0,服务员态度很好，菜品很不错，下次再来。
eOk944022767,3.0,服务态度一般。晚上服务员都玩手机游戏爱搭不理的
匿名用户,5.0,特别好菜味不错经常去三五好友喝点小酒很爽
rcu459122114,4.0,很满意的。东西很合口味。 老少皆宜。 很好
jiangchen1618,4.0,离家近，常去，口味不错，价格便宜
hKU409999770,4.0,味道可以，关键是离家很近哦……
wuyujia1234,3.0,经常去，只是有时候通风不太好一身油烟味到
jojo377421776,3.0,酸菜鱼不好吃，味道淡，有股腥味，而且感觉不新鲜。黄豆闷蹄花还可以，蹄花入口即化，黄豆拌饭也挺好吃的，稍带点辣味儿。还点了两份粥，具体啥名忘记了，好像就是银村粥的招牌粥，有瓜子仁核桃仁等的那种，味道挺好的。
apple10010509,5.0,一直倾心这里的面食，隔一段时间就回来
wuyujia1234,3.0,经常去，只是有时候通风不太好一身油烟味到
wuyujia1234,3.0,经常去，只是有时候通风不太好一身油烟味到
Yrv35291965,3.0,还可以，经常来吃，经济实惠，这里的银村五人粥
jiangchen1618,4.0,离家近，服务不错，价格也便宜，常去
匿名用户,3.0,粥很好喝，菜也很好吃！但服务一直都一般般。环境也一般。
伊宇帆0819,5.0,很不错，粥很好喝，菜量足，味道也不错。
元宝的老公,3.0,干锅娃娃菜、八宝粥、口味很好、交通方便、干净卫生
世界末日49,2.0,感觉一般般吧！服务也很一般，感觉店里人手不够一样！
大摇摇,5.0,除了上菜慢，口味.卫生哪里都好。
sjw55999,3.0,老店了！经常来。服务卫生各方面都行。
sjw55999,3.0,经常来的地方。味道不错。服务也还行
永清123,4.0,还可以，在附近算是热闹的餐馆了，菜色还行。
抹香香的,5.0,你家的粥真是好喝的不要不要的，大半夜的来评价我也是有病，又饿了。手撕包菜也很好吃～粥好好喝!!
OXs336140142,4.0,不错。味道挺好的。价格也不贵。。
gGc246005137,4.0,建议粥的价格降一降，菜的口味实在是一般，习惯五星好评
匿名用户,2.0,一般吧！服务态度要是在好点再热情点估计人很多
gGc246005137,3.0,还可以吧，菜的口味一般，不要有太大的期望
gGc246005137,3.0,还好吧，其他菜的口味都一般，服务还好
PQZ873531785,1.0,此商家在结帐时不按常理出牌，会多收应付款，我明明实际消费61元，却收我86元，以前多次在这里吃，昨天才发现此问题，真不知以前多收了多少，只有老天晓得，以后到任何场所消费都要看详单了。商家来这招，真是防不胜防。
CSL676656238,4.0,环境不错，服务很到位，上菜稍微有些慢
CSL676656238,4.0,环境不错，服务到位，上菜稍微有点慢
e123阿宁,5.0,位置好找 服务不错 菜的口味挺好
高宝元,5.0,菜品、粥味道不错，服务还好，环境有点嘈杂。
64卦,3.0,就是吃饱，环境那么回事，大众吃饭地
暖男阿飞哥,5.0,服务太差，服务员好牛逼。。。。
dyli甜甜圈,1.0,可能中午人比较多吧，服务跟不上，态度也不怎么好，这都可以理解。但是酸椒鱼片，鱼是臭的，这个我不能忍，酱香凤爪，里面的大筋小筋都没有了，吃鸡爪唯一的一点乐趣都没有了。也去吃了很多次了，这次真的太让人失望了。不过豆角肉饼还是不错的，推荐。
小诺的天使猪,3.0,味道不错，服务也可以，就是上菜速度超蜗牛！
伊宇帆0819,4.0,粥很好喝，本人很喜欢喝粥，她的粥超级棒！
zxo331392652,4.0,价位合理。还是老味道。和妹妹一块去吃的。
Stn445782019,3.0,光顾好多次～菜品特别的好吃～有时间就过来
元宝的老公,4.0,口味很好、菜量足、不需要怎么排队！交通方便！
杜小淼,4.0,菜品还算不错，但是苍蝇太多，环境就差了些。
蓝A狮,4.0,一如既往的好一贯支持今天还去了工薪阶层的主厨食堂哈哈
AJa819254050,4.0,菜量大价格实惠，味道还是和以前一样，不错
彩陶122,4.0,人很多，单位附近，经常来这吃，鱼香肉丝做得越来越差了，粥不错，素焖面我的最爱
旭日葵花,4.0,这家店的主打产品粥还是很棒的！！！
FuO246797087,5.0,很好吃，人也很多，吃饭高峰期太吵闹了
匿名用户,2.0,没什么菜可吃的，全是辣的，菜品种越来越少，不吃焖面喝粥，以后就再也不去了
匿名用户,2.0,炒菜品种越来越少，没什么可选择的了，要是不喝粥吃焖面，以后就不去了
匿名用户,3.0,菜品大多都是不错的，比如焖面和各种粥
Scy桑,5.0,总来吃但是好久没团购了，菜量还是和以前一样，去的比较早，人还不多，但是却有点小插曲，点了一分有机菜花，却从里面吃出了刷碗用的钢丝，还是两个！找来服务员重新给炒了一份，菜味和服务没得说，就是卫生需要注意了～
匿名用户,2.0,味道不怎么样，菜量少，上菜慢，鱼香肉丝什么玩意啊
FuO246797087,5.0,距离近，味道一如既往的好，还会经常来
匿名用户,5.0,口味好，物美价廉，分量足，推荐带鱼焖饼
EIN211092658,3.0,还不错呀，环境不错，挺实惠，那边八宝粥
匿名用户,5.0,还不错哦，常去阵地，但是服务态度不咋好sssss附近也没啥吃的没办法只能能这样吃了。。。。。。。。hdhdhdhdhdhdbdbdbbdhdhdhdbndndjskskuejdhdhdbdbjdjdjdbdb
雅诗615,4.0,口味不错，上菜快，经常去，离家近
jojo377421776,3.0,两个人吃了一百元，太多了，其实够四个人吃。服务也挺好的
马德瑞恩,2.0,上菜速度快，菜花好吃，但小哥也太不灵活了
马德瑞恩,3.0,小杂拌好吃，整体不错，苦瓜菜量太少
匿名用户,2.0,卫生不太干净，菜里有钢丝球，看着不舒服
leki刘,2.0,价格略贵，东西一般，服务态度极其不好
旭日葵花,3.0,环境优雅，上菜快，最爱喝这里的粥了，香！
匿名用户,2.0,菜量越来越少，别的还好，希望加些新菜，总是那么几样东西。
匿名用户,3.0,就在家附近，经常来吃，饭菜可口
王大牙Y,4.0,都挺好吃的，我发现粥府的菜都挺好吃的
匿名用户,5.0,口味很好，菜量还行。值得推荐。以后还会去的。
储百福,5.0,菜品不错，口味好，菜量大，服务好！
小虾虎鱼.,5.0,好吃#八宝粥# #扁豆焖面# 1111111111111
fsy979149958,1.0,菜量少没有什么味道上菜慢菜口味不好
么么闯天涯,2.0,每次点的玉米粥都没有，服务态度有点。。。
NPw689422010,4.0,还不错吧！环境一般！吃的还行！
FPj766535301,3.0,味道不错，环境，服务还行，会经常光顾
KLu656912222,5.0,夏天一直的选择，一碗粥，一份面食。推荐锅贴，牛肉卷饼。
PRm835418465,2.0,服务人员太少，叫半天都没人理我！！！
粘上幸福,3.0,总是吃不到每天特价的一道菜呢，
小小小小小乔,4.0,离    家  近，还     不    错，会   经         常  光     临。赞！
洋逗逗y,4.0,不错！味道很好，服务周到！很好
zxo331392652,3.0,还行…特价菜比较划算…朋友聚会就会选这里
pvI179766959,3.0,饭量大，口味可以，离家近，经常去那里吃。
xucuifang1985,4.0,味道不错 就是焖面太油了  土豆丝又咸又酸 还是粥好喝
胖胖懒虫,4.0,粥，砂锅粥绝对好，菜价不贵，味道还行
tty381433281,5.0,口味不错，尤其是肉饼，值得尝试
pvI179766959,3.0,好吃，方便，菜量大，经常去那里吃。
qdK4001,4.0,好，不错，经常去吃粥，值得推荐
马德瑞恩,2.0,鱼香肉丝太甜，铁板茄子不错，大拌菜也好。
胖胖懒虫,4.0,经济实惠，粥好喝，尤其砂锅粥，值得推荐
dingdang1982,4.0,非常好吃，孩子喜欢，口味不错，下次还会再来。经济实惠
BRF324210853,3.0,就是上菜有点慢，味道到还可以。吃饭的桌子有点紧凑，其他的还好
死亡医生罗,5.0,味道不错，粥很好喝，经常过来，服务热情
sjw55999,3.0,经常来的地方！还算不错！扁豆蒙面很不错
胖胖懒虫,3.0,粥不错，尤其砂锅粥，强烈推荐！
BRF324210853,3.0,一切都还好吧，就是位置有点挤。不太舒服，菜上的慢
元宝的老公,4.0,"经常来这里喝粥、口味不错、有各种各样的粥.交通方便
"
bluesky16,4.0,煎饺味道不错，就是团购优惠太少了，其它还满意
大大王233,5.0,粥还可以 酸汤肥牛超好吃 宫保鸡丁一般般
燕闲妮,5.0,离家近，味道好，上菜快，就周围不好停车
好心态，好心情。,5.0,东西挺好吃的，服务态度也很好。美团还能省钱，不过酒水不能用美团。
路加宝贝226,2.0,菜味一般，就是离家近的比较方便
showgirl77,4.0,离家近，经常去去他家的人太多了，饭点总是等位子！
tiffanyhan0322,4.0,"干锅土豆片，宫爆鸡丁特别好吃,推荐"
匿名用户,4.0,好就一个字，我说好多次。挺喜欢喝粥的。
匿名用户,4.0,菜量大，味道还可以，也经常过来吃的
dyli甜甜圈,5.0,量很大，味道不错，豆角肉饼大赞
Ubc910359327,4.0,经常去吃，上菜快，最爱吃麻酱糖饼。
小诺的天使猪,5.0,好，很好，非常好！特别的好！出其不意的好！
小虾虎鱼.,5.0,不错，#麻婆豆腐# #牛肉饼# #蜜汁烤翅# ？0000000000000
小小小小小乔,4.0,好好好，离家近，经常来，推荐！
小小小小小乔,4.0,好好好，离家近，经常去，推荐推荐！
匿名用户,3.0,常去吃  还不错哈 啦啦啦啦啦啦啦啦啦啦
贝諾依,5.0,6体系6肉菜6人福7套餐6人穿衣服，也许6人，也，
VGd598442799,3.0,菜量还是挺大的，价位也是蛮合适的
maomaoyu522678,5.0,总的来说，还可以，上菜速度快，服务热情
smile一抹浅笑,5.0,想喝粥的时候就会来这家，不错。
小小小小小乔,4.0,不   错   啊        推荐          还不错
OCE272810923,1.0,居然多要了十块钱，本来要了四瓶啤酒打印了四瓶的钱，但是交钱的时候领班多收十块，幸亏走之前看了一下小票 发现了，领班解散说看错了 以为只打了两瓶酒呢！态度极差 牛轰轰，本来进店要个烤鱼 点完凉菜上来了 给我说鱼没了，另点白，点个鸡 点完待会给我说鸡也没了，无奈有点一个剁椒鱼头 那量叫个小还68 无语了，最后一次去
MdE621345506,2.0,粥不错，但是菜就不太满意了，量太小，而且感觉水水的，不实在。
爱吃小女子888,3.0,还不错，跟其他粥店差不多，就是菜量很小
xucuifang1985,3.0,粥棒棒哒 上菜也蛮快的 环境还不错吧
fhm226059758,3.0,环境还不错，粥挺好，炒菜一般。
枫然昊波,4.0,大众菜品 口味偏东北菜 口味还算合口 人也很多的 就是就餐环境有点吵
匿名用户,3.0,还可以，我一般去都是喝粥，味道还可以。
nDR646897305,5.0,和女朋友经常来！环境好！上菜快！
匿名用户,5.0,经常光顾，快，干净，实惠，不错。
AAf534993791,3.0,服务一般，价格合理，环境说得过去吧
维小呆,5.0,好吃又便宜、很难想到大城市这么便宜、值得推荐。
dyli甜甜圈,4.0,好吃，喜欢酸菜鱼。等候时间短。会回购
匿名用户,4.0,真的挺好的 味道也不错  真心推荐  服务也还行
ZCj423455057,5.0,她家听话，鱼特别棒……烧烤……不错……
维小呆,5.0,好的没话说、去北京的朋友强烈推荐。
匿名用户,3.0,培根炒杏鲍菇口味不错，下饭菜！
fzz642826018,4.0,味道很好，也不是很贵。服务态度也很好，很开心
Yos558388117,4.0,菜还行，习惯好评但实际上并不是特别好吃，粥一般
匿名用户,4.0,好吃   常来   方便 希望菜品持久下去
sjw55999,3.0,几乎每隔几天都会来这里喝粥。挺不错的。
匿名用户,3.0,味道好极了，服务也好，菜量也足，还会光顾
yanzicc,5.0,粥的品种很多，量很足，很好吃，离家近
bQR215865313,4.0,环境还不错，口味还好，整体感觉不错，饭店人比较多
匿名用户,4.0,多次来小店了，还不错。连锁酒店，比较好。
sjw55999,3.0,经常来这里，扁豆焖面真心不错。
精彩继续666,4.0,他家的粥确实好吃 我和老公都很喜欢 菜味道也恰到好处 这个店在这条街上很久了 都是老顾客了 希望再接再厉啊
哥是懒人,4.0,口味不错，尤其是粥的味道，很不错
匿名用户,5.0,用餐非常满意…………，下次还会再来！！！
JTh129016764,5.0,小菜很精致！粥也好喝！祝生意兴隆！
meituan710905698,4.0,推荐他家特色的各种菜粥，味道不错，清淡，营养丰富，口味好
Qqk583208851,5.0,吃的好幸福真的真的真的真的真的吃的好幸福
kaixinzhu666,4.0,饭菜卫生，服务周到，粥有点少没喝够！！！
huibo886488,4.0,一般吧。离家里近，别的没有什么。
kaixinzhu666,4.0,饭菜卫生，服务周到，就是粥没喝够！！！！
叫好热啊,4.0,味道棒极了！第二次来这里了，每次两人都吃不完，一共才不到80，实惠，服务好！粥好喝！
gylms,5.0,味道还行，经常去，不错不错。。
Syq257740540,5.0,服务态度和蔼可亲，我和女儿都喜欢到他家吃
匿名用户,5.0,挺好的哈，粥很好喝，满意满意~
tianer0828,4.0,第一次去，还是可以的，反正还好
xiaonei_game,5.0,各个店味道略有差异，这家还不错
gYg386358967,3.0,经济实惠，粥很好喝，就是个别凉菜太贵了，几乎没有15以下的
gylms,4.0,口味挺好，家常菜，划算，干净。
Wkl915320838,3.0,点的鱼头泡饼 味道比较清淡 总的来说还可以吧
willionxf,5.0,吃起来还可以，价格实惠，媳妇儿喜欢喝里面的粥
匿名用户,4.0,菜的味道不错！粥是主打，所以粥熬的很到味哦！
元宝的老公,3.0,口味不错、服务周到、交通方便、经济实惠
willionxf,5.0,吃起来还可以，价格也不是那么贵，媳妇儿喜欢
黄小稳,4.0,还行～～～～～～～～～～～～～～
黄小稳,3.0,还行。。。。。。。。。。。。。。。。
Syq257740540,3.0,满意满意满意满意满意满意满意满意
gylms,4.0,经常在这儿吃，还是比较好吃的。
小鳗鱼310,4.0,还不错，猪蹄有点咸，大黄鱼好吃
gYk993919009,4.0,菜量有点太少了，价格不低，口味不错，粥很好
匿名用户,4.0,双拼粥很贴心，适合各种人群的不同口味。
